Member_ID,Date,Class_Type,Coach,Status
159,2025-08-27,Weightlifting,Coach A,Checked In
159,2024-08-18,CrossFit,Coach B,Checked In
159,2025-01-24,CrossFit,Coach B,Checked In
159,2025-05-02,Weightlifting,Coach D,Checked In
159,2024-03-02,Open Gym,Coach C,Checked In
159,2024-09-13,CrossFit,Coach C,Checked In
160,2024-11-21,CrossFit,Coach D,Checked In
160,2025-03-17,CrossFit,Coach B,Checked In
160,2024-11-14,Open Gym,Coach C,Checked In
160,2025-08-16,Cardio Class,Coach B,Checked In
160,2025-02-12,Weightlifting,Coach D,Checked In
160,2024-12-31,CrossFit,Coach D,Checked In
160,2025-07-06,Cardio Class,Coach D,Checked In
160,2024-07-15,Cardio Class,Coach A,Checked In
160,2024-05-09,Open Gym,Coach D,Checked In
160,2024-04-08,CrossFit,Coach C,Checked In
160,2025-08-10,Open Gym,Coach D,Checked In
160,2024-07-14,Open Gym,Coach B,Checked In
160,2024-09-23,CrossFit,Coach C,Checked In
160,2024-07-30,Weightlifting,Coach A,Checked In
160,2024-08-27,Cardio Class,Coach A,Checked In
160,2025-01-03,Open Gym,Coach A,Checked In
160,2024-03-31,CrossFit,Coach B,No-Show
160,2024-05-02,Cardio Class,Coach B,Checked In
160,2024-08-31,Open Gym,Coach B,Checked In
160,2025-09-08,Open Gym,Coach A,Checked In
160,2025-06-08,CrossFit,Coach B,Checked In
160,2024-11-27,CrossFit,Coach B,Checked In
160,2024-07-18,CrossFit,Coach D,Checked In
160,2024-03-11,CrossFit,Coach D,Checked In
160,2024-09-21,CrossFit,Coach D,No-Show
160,2024-12-22,Weightlifting,Coach D,Checked In
160,2025-07-15,CrossFit,Coach B,Checked In
160,2024-09-07,Cardio Class,Coach A,Checked In
160,2024-11-20,Open Gym,Coach C,Checked In
160,2025-03-13,Open Gym,Coach D,Checked In
160,2024-11-03,CrossFit,Coach B,Checked In
160,2024-09-12,Weightlifting,Coach B,Checked In
160,2025-07-19,Weightlifting,Coach A,Checked In
160,2024-07-26,Cardio Class,Coach D,Checked In
160,2024-04-19,Cardio Class,Coach D,Checked In
160,2024-11-01,Cardio Class,Coach D,No-Show
160,2024-04-07,CrossFit,Coach A,Checked In
160,2024-05-15,Open Gym,Coach D,Checked In
160,2025-08-06,CrossFit,Coach D,No-Show
160,2024-12-30,Cardio Class,Coach D,Checked In
160,2025-06-04,Weightlifting,Coach B,Checked In
160,2025-07-21,CrossFit,Coach B,Checked In
160,2024-04-13,Weightlifting,Coach B,Checked In
160,2024-07-29,Cardio Class,Coach B,Checked In
160,2025-07-20,Cardio Class,Coach B,Checked In
160,2024-11-15,Weightlifting,Coach A,Checked In
160,2024-09-06,CrossFit,Coach B,Checked In
160,2024-10-23,Weightlifting,Coach D,Checked In
160,2024-03-05,Open Gym,Coach B,Checked In
160,2025-06-25,Weightlifting,Coach D,Checked In
160,2025-07-14,Open Gym,Coach B,Checked In
160,2025-08-01,Weightlifting,Coach C,Checked In
160,2025-09-07,Weightlifting,Coach C,Checked In
160,2024-04-18,CrossFit,Coach A,Checked In
160,2024-03-14,Weightlifting,Coach D,Checked In
160,2024-03-02,Weightlifting,Coach D,Checked In
160,2025-04-13,Open Gym,Coach C,Checked In
160,2024-05-07,Open Gym,Coach B,Checked In
160,2024-04-22,Cardio Class,Coach A,Checked In
160,2025-03-09,Open Gym,Coach A,Checked In
160,2025-05-31,CrossFit,Coach C,Checked In
160,2024-05-19,CrossFit,Coach B,Checked In
160,2024-10-04,CrossFit,Coach D,Checked In
160,2025-07-28,CrossFit,Coach C,Checked In
160,2025-06-02,CrossFit,Coach C,Checked In
160,2025-04-01,Weightlifting,Coach A,Checked In
160,2024-12-13,CrossFit,Coach A,Checked In
160,2025-09-21,Cardio Class,Coach B,No-Show
160,2025-02-10,Cardio Class,Coach B,Checked In
160,2025-10-01,Cardio Class,Coach B,Checked In
160,2024-10-13,CrossFit,Coach C,Checked In
160,2025-05-16,Weightlifting,Coach C,Checked In
160,2025-01-14,Weightlifting,Coach D,Checked In
160,2024-12-20,Cardio Class,Coach D,Checked In
160,2025-08-17,CrossFit,Coach B,Checked In
161,2024-05-13,Cardio Class,Coach C,Checked In
161,2024-05-05,Open Gym,Coach C,No-Show
161,2025-01-26,Cardio Class,Coach A,Checked In
161,2025-06-28,Weightlifting,Coach A,Checked In
161,2024-06-30,Cardio Class,Coach D,Checked In
161,2025-02-12,Open Gym,Coach C,Checked In
161,2024-08-16,CrossFit,Coach B,Checked In
161,2025-07-20,Open Gym,Coach A,Checked In
161,2025-03-06,Weightlifting,Coach C,Checked In
161,2024-12-17,Weightlifting,Coach D,Checked In
161,2024-07-04,Cardio Class,Coach D,Checked In
161,2025-05-20,Open Gym,Coach D,No-Show
161,2024-11-10,Cardio Class,Coach D,Checked In
161,2025-05-05,CrossFit,Coach D,Checked In
161,2024-05-22,Weightlifting,Coach D,Checked In
161,2024-05-12,Cardio Class,Coach D,Checked In
161,2024-04-06,Cardio Class,Coach C,Checked In
161,2024-05-23,Weightlifting,Coach B,Checked In
161,2025-08-12,Open Gym,Coach B,Checked In
161,2025-02-01,Open Gym,Coach C,Checked In
161,2024-08-31,Weightlifting,Coach C,Checked In
161,2024-07-28,Cardio Class,Coach B,Checked In
161,2024-11-21,Open Gym,Coach C,Checked In
161,2025-08-07,Open Gym,Coach C,Checked In
161,2025-03-20,Cardio Class,Coach A,Checked In
161,2024-12-13,CrossFit,Coach B,Checked In
161,2025-07-03,Open Gym,Coach B,Checked In
161,2024-06-14,CrossFit,Coach B,Checked In
161,2024-09-25,Cardio Class,Coach A,Checked In
161,2024-12-20,CrossFit,Coach B,Checked In
161,2024-11-03,CrossFit,Coach A,Checked In
161,2025-08-31,Cardio Class,Coach A,Checked In
161,2024-10-12,Weightlifting,Coach C,Checked In
161,2025-03-23,Weightlifting,Coach D,Checked In
161,2024-09-22,Open Gym,Coach D,Checked In
161,2025-09-27,CrossFit,Coach C,Checked In
161,2024-11-11,Cardio Class,Coach D,Checked In
161,2024-07-31,Cardio Class,Coach C,Checked In
161,2024-07-01,Open Gym,Coach B,Checked In
161,2024-12-23,Open Gym,Coach B,Checked In
161,2025-07-12,Open Gym,Coach B,Checked In
161,2024-12-29,CrossFit,Coach C,Checked In
161,2024-05-30,Cardio Class,Coach A,Checked In
161,2025-04-27,CrossFit,Coach B,Checked In
161,2024-06-15,CrossFit,Coach D,Checked In
161,2025-01-09,CrossFit,Coach B,Checked In
161,2024-08-08,Cardio Class,Coach D,No-Show
161,2025-03-09,Cardio Class,Coach B,Checked In
161,2024-09-19,Open Gym,Coach A,Checked In
161,2024-03-19,Open Gym,Coach C,Checked In
161,2024-07-02,Cardio Class,Coach A,Checked In
161,2025-08-26,Cardio Class,Coach C,Checked In
161,2024-07-22,Cardio Class,Coach C,Checked In
161,2025-01-24,Cardio Class,Coach A,Checked In
161,2024-06-12,Open Gym,Coach C,Checked In
161,2024-06-02,Cardio Class,Coach A,Checked In
161,2024-05-31,Open Gym,Coach C,Checked In
161,2024-09-03,Open Gym,Coach C,Checked In
161,2024-06-08,Open Gym,Coach A,Checked In
161,2025-05-13,Open Gym,Coach B,Checked In
161,2025-04-22,Cardio Class,Coach A,Checked In
161,2024-12-19,Open Gym,Coach C,Checked In
161,2025-09-11,Weightlifting,Coach D,Checked In
161,2025-04-29,Open Gym,Coach B,Checked In
161,2025-02-19,CrossFit,Coach B,Checked In
161,2024-11-18,Cardio Class,Coach C,Checked In
161,2024-10-21,CrossFit,Coach D,Checked In
161,2025-04-10,Open Gym,Coach B,No-Show
161,2024-05-15,Open Gym,Coach C,Checked In
161,2024-10-23,Weightlifting,Coach C,Checked In
161,2025-01-23,Open Gym,Coach A,Checked In
161,2024-11-19,Open Gym,Coach B,Checked In
161,2024-05-14,Open Gym,Coach A,Checked In
161,2025-01-12,Cardio Class,Coach A,Checked In
161,2025-08-10,Cardio Class,Coach D,Checked In
161,2024-09-05,Open Gym,Coach B,Checked In
161,2025-09-16,Weightlifting,Coach A,Checked In
162,2025-08-01,Open Gym,Coach A,Checked In
162,2025-04-27,Cardio Class,Coach A,Checked In
162,2025-04-06,Cardio Class,Coach A,Checked In
162,2025-01-27,Weightlifting,Coach C,Checked In
162,2025-02-18,CrossFit,Coach C,No-Show
162,2025-01-02,Cardio Class,Coach C,Checked In
162,2025-06-17,Cardio Class,Coach C,Checked In
162,2025-02-05,Weightlifting,Coach C,Checked In
162,2025-02-28,Weightlifting,Coach D,Checked In
162,2025-08-19,Open Gym,Coach D,Checked In
162,2024-12-06,Cardio Class,Coach A,Checked In
162,2025-03-16,Cardio Class,Coach D,Checked In
162,2024-12-27,Weightlifting,Coach B,Checked In
162,2025-09-22,Weightlifting,Coach B,Checked In
162,2025-06-08,Cardio Class,Coach C,Checked In
162,2025-09-21,CrossFit,Coach C,Checked In
162,2025-05-14,Weightlifting,Coach C,Checked In
162,2025-03-15,Open Gym,Coach B,Checked In
162,2024-12-19,Cardio Class,Coach D,Checked In
162,2025-09-07,Cardio Class,Coach B,Checked In
162,2024-11-19,Open Gym,Coach C,Checked In
162,2025-02-23,CrossFit,Coach B,Checked In
162,2025-01-03,Weightlifting,Coach B,Checked In
162,2025-05-22,Weightlifting,Coach C,Checked In
162,2024-12-14,Weightlifting,Coach A,Checked In
162,2025-10-01,CrossFit,Coach A,Checked In
162,2025-07-09,CrossFit,Coach B,Checked In
162,2025-09-26,Open Gym,Coach C,Checked In
162,2025-07-24,Weightlifting,Coach C,Checked In
162,2025-07-08,Cardio Class,Coach D,Checked In
162,2025-01-04,Cardio Class,Coach A,No-Show
162,2025-05-06,CrossFit,Coach B,Checked In
162,2025-07-16,Cardio Class,Coach A,Checked In
162,2025-01-19,CrossFit,Coach A,Checked In
162,2024-12-30,Weightlifting,Coach B,Checked In
162,2025-08-08,Open Gym,Coach B,Checked In
162,2025-07-29,CrossFit,Coach C,Checked In
162,2025-03-02,Weightlifting,Coach B,Checked In
162,2025-01-29,CrossFit,Coach D,Checked In
162,2025-08-05,Cardio Class,Coach B,Checked In
162,2025-02-25,Weightlifting,Coach C,Checked In
162,2025-09-08,Open Gym,Coach B,Checked In
162,2025-07-30,Cardio Class,Coach C,Checked In
162,2025-04-16,CrossFit,Coach C,Checked In
162,2025-02-07,Cardio Class,Coach D,Checked In
162,2025-06-03,Weightlifting,Coach A,Checked In
162,2025-07-31,Cardio Class,Coach D,No-Show
162,2025-06-11,CrossFit,Coach D,Checked In
162,2025-05-26,Cardio Class,Coach D,Checked In
162,2025-05-15,CrossFit,Coach D,Checked In
162,2025-03-07,CrossFit,Coach A,Checked In
162,2025-08-06,Cardio Class,Coach B,Checked In
162,2025-06-15,Open Gym,Coach A,Checked In
162,2025-02-15,CrossFit,Coach B,Checked In
162,2025-09-06,Open Gym,Coach B,No-Show
162,2025-01-07,Weightlifting,Coach A,Checked In
162,2025-01-30,Weightlifting,Coach D,Checked In
162,2025-03-31,Cardio Class,Coach A,Checked In
162,2025-06-21,Cardio Class,Coach C,Checked In
162,2025-01-23,Open Gym,Coach B,Checked In
162,2025-03-11,CrossFit,Coach D,Checked In
162,2025-09-27,Cardio Class,Coach D,Checked In
162,2024-11-18,Weightlifting,Coach C,Checked In
162,2025-06-01,Cardio Class,Coach A,Checked In
162,2025-04-08,Weightlifting,Coach D,Checked In
162,2024-11-21,Weightlifting,Coach D,Checked In
162,2025-07-15,Weightlifting,Coach D,Checked In
162,2025-04-05,Open Gym,Coach B,No-Show
162,2025-03-21,Weightlifting,Coach B,Checked In
162,2024-12-13,CrossFit,Coach D,Checked In
162,2025-03-18,Cardio Class,Coach A,Checked In
162,2025-04-21,Weightlifting,Coach B,Checked In
162,2025-04-18,Weightlifting,Coach A,Checked In
162,2025-04-26,Cardio Class,Coach A,Checked In
162,2025-02-04,CrossFit,Coach D,Checked In
162,2025-02-02,Open Gym,Coach C,Checked In
162,2025-09-14,Weightlifting,Coach C,Checked In
162,2025-03-03,Open Gym,Coach B,Checked In
162,2025-07-13,Cardio Class,Coach A,Checked In
162,2025-03-24,Open Gym,Coach D,Checked In
162,2025-04-15,Cardio Class,Coach C,Checked In
162,2025-02-21,CrossFit,Coach B,No-Show
162,2025-06-20,CrossFit,Coach B,Checked In
162,2025-03-26,Open Gym,Coach B,No-Show
162,2025-09-09,Open Gym,Coach D,Checked In
162,2025-03-17,Cardio Class,Coach D,Checked In
162,2025-05-18,Open Gym,Coach D,Checked In
162,2025-08-14,CrossFit,Coach A,Checked In
162,2025-09-19,Open Gym,Coach B,No-Show
162,2025-06-12,Weightlifting,Coach B,Checked In
162,2025-07-28,Weightlifting,Coach D,No-Show
162,2025-06-09,Cardio Class,Coach C,Checked In
162,2025-07-21,Cardio Class,Coach A,Checked In
162,2025-05-23,Weightlifting,Coach D,Checked In
162,2025-04-30,Weightlifting,Coach A,Checked In
162,2025-02-14,Cardio Class,Coach B,Checked In
162,2025-02-13,Weightlifting,Coach A,Checked In
162,2025-09-02,CrossFit,Coach C,Checked In
162,2025-08-25,CrossFit,Coach C,Checked In
162,2025-07-06,Weightlifting,Coach B,Checked In
162,2025-09-16,Weightlifting,Coach C,Checked In
162,2025-08-20,Cardio Class,Coach A,Checked In
163,2025-06-10,Weightlifting,Coach C,Checked In
163,2024-04-04,CrossFit,Coach A,Checked In
163,2024-04-03,Weightlifting,Coach B,Checked In
163,2025-09-10,Cardio Class,Coach B,Checked In
163,2024-03-29,Weightlifting,Coach C,Checked In
163,2025-06-03,Cardio Class,Coach B,Checked In
163,2025-04-04,Cardio Class,Coach C,Checked In
163,2025-09-25,CrossFit,Coach C,Checked In
163,2025-05-02,Cardio Class,Coach D,Checked In
163,2025-04-25,Cardio Class,Coach A,Checked In
163,2025-06-15,CrossFit,Coach C,Checked In
163,2024-11-18,CrossFit,Coach D,Checked In
163,2025-01-01,CrossFit,Coach D,Checked In
163,2025-05-12,Cardio Class,Coach D,Checked In
163,2025-03-08,CrossFit,Coach B,Checked In
163,2025-08-03,Cardio Class,Coach D,Checked In
163,2025-01-06,Weightlifting,Coach C,Checked In
163,2024-10-30,Cardio Class,Coach D,Checked In
163,2025-06-23,Cardio Class,Coach C,Checked In
163,2025-04-19,Cardio Class,Coach C,Checked In
163,2024-11-08,Weightlifting,Coach C,Checked In
163,2025-03-24,CrossFit,Coach C,Checked In
163,2025-08-30,Weightlifting,Coach C,Checked In
163,2024-05-28,CrossFit,Coach D,Checked In
163,2025-07-25,Weightlifting,Coach C,Checked In
163,2024-08-23,Cardio Class,Coach B,Checked In
163,2025-09-30,Open Gym,Coach B,Checked In
163,2024-05-02,Open Gym,Coach D,Checked In
163,2024-10-04,Cardio Class,Coach A,Checked In
163,2024-12-07,Weightlifting,Coach C,Checked In
163,2024-09-16,Cardio Class,Coach D,Checked In
163,2024-05-17,Weightlifting,Coach B,Checked In
163,2025-08-15,Cardio Class,Coach D,Checked In
163,2024-12-15,Cardio Class,Coach B,Checked In
163,2025-09-23,Cardio Class,Coach B,Checked In
163,2024-09-18,CrossFit,Coach B,Checked In
163,2024-05-12,Cardio Class,Coach D,Checked In
163,2024-07-30,Open Gym,Coach D,Checked In
163,2025-07-12,Cardio Class,Coach B,Checked In
163,2024-05-26,Cardio Class,Coach D,Checked In
163,2025-02-20,Open Gym,Coach D,Checked In
163,2025-03-22,CrossFit,Coach D,Checked In
163,2024-03-25,Open Gym,Coach B,Checked In
163,2025-08-02,Open Gym,Coach B,Checked In
163,2024-04-20,CrossFit,Coach B,Checked In
163,2024-03-28,Weightlifting,Coach B,Checked In
163,2025-07-26,Cardio Class,Coach A,Checked In
163,2024-12-01,Open Gym,Coach D,Checked In
163,2025-04-18,Cardio Class,Coach B,Checked In
163,2025-08-09,CrossFit,Coach A,Checked In
163,2024-08-29,Weightlifting,Coach D,Checked In
163,2024-11-23,Cardio Class,Coach C,Checked In
163,2024-07-15,Open Gym,Coach C,Checked In
163,2025-08-24,CrossFit,Coach C,Checked In
163,2025-04-01,Weightlifting,Coach A,Checked In
163,2025-03-09,Open Gym,Coach B,Checked In
163,2025-03-18,Weightlifting,Coach B,Checked In
163,2025-05-04,Cardio Class,Coach B,Checked In
163,2025-06-27,CrossFit,Coach B,Checked In
163,2025-01-04,Open Gym,Coach C,Checked In
163,2025-05-06,CrossFit,Coach C,Checked In
163,2025-03-14,Weightlifting,Coach C,Checked In
163,2025-02-19,Weightlifting,Coach D,Checked In
163,2025-03-07,CrossFit,Coach D,Checked In
163,2025-05-16,CrossFit,Coach D,Checked In
163,2024-06-26,Cardio Class,Coach B,Checked In
163,2024-04-10,Cardio Class,Coach B,Checked In
163,2024-10-14,Open Gym,Coach D,Checked In
163,2024-10-02,Open Gym,Coach D,Checked In
163,2025-07-22,CrossFit,Coach D,Checked In
163,2024-07-11,Open Gym,Coach B,Checked In
163,2024-10-29,Weightlifting,Coach C,Checked In
163,2024-08-22,Open Gym,Coach D,Checked In
163,2024-06-22,Open Gym,Coach C,Checked In
163,2024-06-01,Open Gym,Coach A,Checked In
163,2024-11-20,Cardio Class,Coach A,Checked In
163,2025-02-11,Cardio Class,Coach C,Checked In
163,2024-07-24,Weightlifting,Coach A,Checked In
163,2024-05-25,CrossFit,Coach C,Checked In
164,2025-09-06,CrossFit,Coach C,Checked In
164,2025-02-27,CrossFit,Coach C,Checked In
164,2025-04-13,Cardio Class,Coach A,Checked In
164,2025-08-20,Weightlifting,Coach B,No-Show
164,2025-06-20,Open Gym,Coach A,Checked In
164,2025-07-10,Cardio Class,Coach C,Checked In
164,2025-03-19,Weightlifting,Coach D,Checked In
164,2025-08-29,Weightlifting,Coach D,Checked In
164,2025-03-16,Open Gym,Coach C,Checked In
164,2025-02-18,Weightlifting,Coach C,Checked In
164,2025-07-30,Cardio Class,Coach C,Checked In
164,2025-04-19,Cardio Class,Coach C,Checked In
164,2025-05-08,Cardio Class,Coach D,Checked In
164,2025-08-09,Cardio Class,Coach B,Checked In
164,2025-03-15,Open Gym,Coach B,No-Show
164,2025-08-24,Open Gym,Coach C,Checked In
164,2025-03-12,Weightlifting,Coach A,Checked In
164,2025-08-18,Open Gym,Coach A,Checked In
164,2025-06-09,CrossFit,Coach A,Checked In
164,2025-06-12,Cardio Class,Coach D,Checked In
164,2025-09-19,CrossFit,Coach B,No-Show
164,2025-06-11,Weightlifting,Coach A,Checked In
164,2025-09-12,CrossFit,Coach D,No-Show
164,2025-06-07,Cardio Class,Coach D,Checked In
164,2025-03-24,Cardio Class,Coach D,Checked In
164,2025-05-18,Cardio Class,Coach A,Checked In
164,2025-07-31,Weightlifting,Coach C,Checked In
164,2025-05-09,CrossFit,Coach C,Checked In
164,2025-03-08,Open Gym,Coach D,Checked In
164,2025-02-17,Weightlifting,Coach B,Checked In
164,2025-09-20,CrossFit,Coach A,Checked In
164,2025-07-14,CrossFit,Coach A,Checked In
164,2025-07-27,Weightlifting,Coach A,Checked In
164,2025-05-06,CrossFit,Coach C,Checked In
164,2025-04-12,Weightlifting,Coach A,Checked In
164,2025-03-26,Weightlifting,Coach B,Checked In
164,2025-06-10,Cardio Class,Coach A,Checked In
164,2025-08-17,CrossFit,Coach A,Checked In
164,2025-07-29,Weightlifting,Coach A,Checked In
164,2025-07-16,Open Gym,Coach A,Checked In
164,2025-05-07,Weightlifting,Coach B,Checked In
164,2025-08-30,Open Gym,Coach D,Checked In
164,2025-07-28,Weightlifting,Coach B,Checked In
164,2025-05-24,Weightlifting,Coach C,Checked In
164,2025-08-27,Weightlifting,Coach C,Checked In
164,2025-08-31,Open Gym,Coach B,Checked In
164,2025-05-16,CrossFit,Coach D,Checked In
164,2025-07-18,Open Gym,Coach A,Checked In
164,2025-03-28,Cardio Class,Coach A,Checked In
164,2025-05-20,Open Gym,Coach C,Checked In
164,2025-07-24,Cardio Class,Coach D,Checked In
164,2025-06-14,Cardio Class,Coach B,Checked In
164,2025-03-30,Cardio Class,Coach D,Checked In
164,2025-04-18,CrossFit,Coach A,Checked In
164,2025-08-22,Cardio Class,Coach C,Checked In
164,2025-06-21,Open Gym,Coach A,Checked In
164,2025-03-06,Weightlifting,Coach A,Checked In
164,2025-05-05,CrossFit,Coach C,Checked In
164,2025-02-26,CrossFit,Coach B,Checked In
164,2025-05-22,Weightlifting,Coach C,Checked In
164,2025-03-21,Open Gym,Coach B,Checked In
164,2025-03-04,Cardio Class,Coach B,Checked In
164,2025-09-07,Weightlifting,Coach A,Checked In
164,2025-06-06,Weightlifting,Coach D,Checked In
165,2025-05-18,Open Gym,Coach D,Checked In
165,2025-05-25,Open Gym,Coach D,Checked In
165,2025-03-21,Weightlifting,Coach B,Checked In
165,2025-03-29,Cardio Class,Coach C,Checked In
165,2025-08-23,CrossFit,Coach C,Checked In
165,2025-02-06,Weightlifting,Coach A,Checked In
165,2025-01-19,Cardio Class,Coach A,Checked In
165,2025-02-21,CrossFit,Coach B,Checked In
165,2025-04-06,Cardio Class,Coach B,Checked In
165,2025-07-13,CrossFit,Coach A,Checked In
165,2024-12-25,CrossFit,Coach B,No-Show
165,2025-01-13,Weightlifting,Coach C,Checked In
165,2025-03-09,Open Gym,Coach A,Checked In
165,2025-02-23,Open Gym,Coach B,Checked In
165,2025-09-11,CrossFit,Coach A,Checked In
165,2025-07-08,CrossFit,Coach C,Checked In
165,2025-07-24,Open Gym,Coach B,Checked In
165,2025-05-28,Cardio Class,Coach A,Checked In
165,2025-05-16,Cardio Class,Coach B,Checked In
165,2025-06-03,Open Gym,Coach A,Checked In
165,2025-05-27,Weightlifting,Coach B,Checked In
165,2025-04-14,Open Gym,Coach A,Checked In
165,2025-02-27,Cardio Class,Coach A,Checked In
165,2025-09-30,CrossFit,Coach B,Checked In
165,2025-06-01,CrossFit,Coach D,Checked In
165,2025-01-04,CrossFit,Coach B,Checked In
165,2025-04-12,CrossFit,Coach B,No-Show
165,2025-04-05,CrossFit,Coach A,Checked In
165,2025-08-02,Open Gym,Coach D,Checked In
165,2025-09-17,Weightlifting,Coach A,Checked In
165,2025-01-11,CrossFit,Coach C,Checked In
165,2025-08-26,CrossFit,Coach D,Checked In
165,2025-05-09,Cardio Class,Coach B,Checked In
165,2025-09-03,Weightlifting,Coach D,Checked In
165,2025-07-20,CrossFit,Coach D,Checked In
165,2025-07-26,Open Gym,Coach B,Checked In
165,2025-03-16,Open Gym,Coach B,Checked In
165,2025-01-16,Open Gym,Coach D,Checked In
165,2025-08-18,Cardio Class,Coach D,Checked In
165,2025-03-01,Cardio Class,Coach C,Checked In
165,2025-08-01,Open Gym,Coach D,Checked In
165,2025-07-12,Cardio Class,Coach C,Checked In
165,2025-01-18,Open Gym,Coach B,Checked In
165,2025-05-12,Cardio Class,Coach B,Checked In
165,2025-05-30,Weightlifting,Coach C,Checked In
165,2025-01-24,Cardio Class,Coach A,No-Show
165,2025-09-01,CrossFit,Coach D,Checked In
165,2025-01-27,Open Gym,Coach A,Checked In
165,2025-01-12,Cardio Class,Coach D,Checked In
165,2025-03-20,CrossFit,Coach A,Checked In
